electionYear,stateDisplayName,countyDisplayName,countyFips,votes_republicans,percent_republicans,votes_democrats,percent_democrats,countyReporting,lastUpdated
2024,Oregon,Baker County,41001,6984,73,2301,24,95.0,2024-11-06T10:45:35.143000+0000
2024,Oregon,Benton County,41003,13430,28,32294,68,91.0,2024-11-06T06:33:15.137000+0000
2024,Oregon,Clackamas County,41005,79267,43,97004,53,71.0,2024-11-07T01:00:35.227000+0000
2024,Oregon,Clatsop County,41007,9587,43,12133,54,95.0,2024-11-07T01:00:40.117000+0000
2024,Oregon,Columbia County,41009,16720,55,12428,41,95.0,2024-11-06T11:45:35.130000+0000
2024,Oregon,Coos County,41011,20398,59,13423,39,95.0,2024-11-07T00:30:35.110000+0000
2024,Oregon,Crook County,41013,11804,74,3731,24,95.0,2024-11-06T23:30:35.277000+0000
2024,Oregon,Curry County,41015,7943,57,5685,41,95.0,2024-11-06T22:36:30.137000+0000
2024,Oregon,Deschutes County,41017,51895,44,64036,54,95.0,2024-11-06T10:15:35.130000+0000
2024,Oregon,Douglas County,41019,29584,67,13497,31,69.0,2024-11-06T06:15:40.127000+0000
2024,Oregon,Gilliam County,41021,797,71,286,26,95.0,2024-11-06T23:30:35.213000+0000
2024,Oregon,Grant County,41023,3466,79,805,18,95.0,2024-11-06T04:02:36.073000+0000
2024,Oregon,Harney County,41025,3274,78,776,19,94.0,2024-11-06T04:45:55.193000+0000
2024,Oregon,Hood River County,41027,3742,31,8069,66,94.0,2024-11-06T05:00:40.310000+0000
2024,Oregon,Jackson County,41029,59812,52,52130,45,91.0,2024-11-06T07:30:45.217000+0000
2024,Oregon,Jefferson County,41031,7290,64,3858,34,95.0,2024-11-06T23:00:35.130000+0000
2024,Oregon,Josephine County,41033,30074,63,16262,34,93.0,2024-11-07T01:45:35.087000+0000
2024,Oregon,Klamath County,41035,23367,70,9280,28,92.0,2024-11-07T01:30:35.160000+0000
2024,Oregon,Lake County,41037,3367,82,670,16,95.0,2024-11-06T17:15:35.073000+0000
2024,Oregon,Lane County,41039,72585,37,117190,60,89.0,2024-11-07T01:00:40.140000+0000
2024,Oregon,Lincoln County,41041,11439,39,16677,58,95.0,2024-11-07T01:00:35.310000+0000
2024,Oregon,Linn County,41043,40804,61,24132,36,93.0,2024-11-06T08:15:35.140000+0000
2024,Oregon,Malheur County,41045,7593,71,2830,26,92.0,2024-11-06T09:00:40.173000+0000
2024,Oregon,Marion County,41047,44213,50,42465,48,54.0,2024-11-07T01:30:35.130000+0000
2024,Oregon,Morrow County,41049,3358,73,1109,24,91.0,2024-11-06T06:45:45.320000+0000
2024,Oregon,Multnomah County,41051,51880,17,239796,80,65.0,2024-11-07T01:00:35.247000+0000
2024,Oregon,Polk County,41053,21461,51,19547,46,88.0,2024-11-07T01:15:35.137000+0000
2024,Oregon,Sherman County,41055,877,77,229,20,95.0,2024-11-06T07:30:45.200000+0000
2024,Oregon,Tillamook County,41057,7363,49,7210,48,90.0,2024-11-06T07:16:15.140000+0000
2024,Oregon,Umatilla County,41059,20422,67,8947,30,92.0,2024-11-06T09:00:40.153000+0000
2024,Oregon,Union County,41061,9107,69,3726,28,89.0,2024-11-06T09:45:35.110000+0000
2024,Oregon,Wallowa County,41063,3948,72,1437,26,95.0,2024-11-06T04:31:25.387000+0000
2024,Oregon,Wasco County,41065,6672,52,5870,45,93.0,2024-11-06T07:15:35.240000+0000
2024,Oregon,Washington County,41067,72300,31,150293,65,72.0,2024-11-06T07:45:35.190000+0000
2024,Oregon,Wheeler County,41069,609,72,208,24,89.0,2024-11-06T05:30:45.180000+0000
2024,Oregon,Yamhill County,41071,20633,52,18269,46,68.0,2024-11-06T07:00:45.123000+0000
