electionYear,stateDisplayName,countyDisplayName,countyFips,votes_republicans,percent_republicans,votes_democrats,percent_democrats,countyReporting,lastUpdated
2024,Oklahoma,Adair County,40001,5840,81,1285,18,99.0,2024-11-06T02:24:40.390000+0000
2024,Oklahoma,Alfalfa County,40003,1891,88,236,11,99.0,2024-11-06T02:14:50.490000+0000
2024,Oklahoma,Atoka County,40005,4827,85,778,14,99.0,2024-11-06T02:10:45.313000+0000
2024,Oklahoma,Beaver County,40007,1937,91,158,7,99.0,2024-11-06T02:18:46.177000+0000
2024,Oklahoma,Beckham County,40009,6470,84,1093,14,99.0,2024-11-06T02:50:45.880000+0000
2024,Oklahoma,Blaine County,40011,3054,81,671,18,99.0,2024-11-06T02:22:35.103000+0000
2024,Oklahoma,Bryan County,40013,13986,79,3568,20,99.0,2024-11-06T04:08:55.167000+0000
2024,Oklahoma,Caddo County,40015,6879,73,2411,25,99.0,2024-11-06T04:50:50.213000+0000
2024,Oklahoma,Canadian County,40017,50491,69,21016,29,99.0,2024-11-06T03:48:45.103000+0000
2024,Oklahoma,Carter County,40019,14945,77,4277,22,99.0,2024-11-06T02:20:56.107000+0000
2024,Oklahoma,Cherokee County,40021,11630,65,5820,33,99.0,2024-11-06T02:58:45.293000+0000
2024,Oklahoma,Choctaw County,40023,4632,82,942,17,99.0,2024-11-06T02:39:00.333000+0000
2024,Oklahoma,Cimarron County,40025,860,92,66,7,99.0,2024-11-06T01:58:55.500000+0000
2024,Oklahoma,Cleveland County,40027,67134,56,49364,41,99.0,2024-11-06T05:06:35.130000+0000
2024,Oklahoma,Coal County,40029,2153,85,345,14,99.0,2024-11-06T02:10:55.280000+0000
2024,Oklahoma,Comanche County,40031,20818,61,12814,37,99.0,2024-11-06T04:46:40.097000+0000
2024,Oklahoma,Cotton County,40033,2067,83,392,16,99.0,2024-11-06T02:10:45.787000+0000
2024,Oklahoma,Craig County,40035,4739,78,1212,20,99.0,2024-11-06T02:24:40.867000+0000
2024,Oklahoma,Creek County,40037,24090,77,6640,21,99.0,2024-11-06T03:05:00.390000+0000
2024,Oklahoma,Custer County,40039,7682,76,2278,22,99.0,2024-11-06T02:26:51.153000+0000
2024,Oklahoma,Delaware County,40041,14389,80,3471,19,99.0,2024-11-06T02:44:45.453000+0000
2024,Oklahoma,Dewey County,40043,1984,90,209,9,99.0,2024-11-06T02:20:55.587000+0000
2024,Oklahoma,Ellis County,40045,1584,88,197,11,99.0,2024-11-06T02:07:00.663000+0000
2024,Oklahoma,Garfield County,40047,16589,76,4847,22,99.0,2024-11-06T02:22:45.230000+0000
2024,Oklahoma,Garvin County,40049,9058,83,1801,16,99.0,2024-11-06T02:36:40.283000+0000
2024,Oklahoma,Grady County,40051,20369,81,4533,18,99.0,2024-11-06T03:25:00.170000+0000
2024,Oklahoma,Grant County,40053,1787,84,295,14,99.0,2024-11-06T02:10:45.937000+0000
2024,Oklahoma,Greer County,40055,1511,82,304,17,99.0,2024-11-06T01:58:55.967000+0000
2024,Oklahoma,Harmon County,40057,709,80,165,19,99.0,2024-11-06T01:58:56.070000+0000
2024,Oklahoma,Harper County,40059,1283,89,147,10,99.0,2024-11-06T02:12:56.007000+0000
2024,Oklahoma,Haskell County,40061,4151,84,718,15,99.0,2024-11-06T02:12:55.567000+0000
2024,Oklahoma,Hughes County,40063,3744,80,831,18,99.0,2024-11-06T02:43:00.310000+0000
2024,Oklahoma,Jackson County,40065,6293,78,1601,20,99.0,2024-11-06T04:42:25.113000+0000
2024,Oklahoma,Jefferson County,40067,2014,85,319,14,99.0,2024-11-06T02:22:45.550000+0000
2024,Oklahoma,Johnston County,40069,3460,82,683,16,99.0,2024-11-06T02:30:55.637000+0000
2024,Oklahoma,Kay County,40071,12478,74,4134,25,99.0,2024-11-06T02:28:55.423000+0000
2024,Oklahoma,Kingfisher County,40073,5743,85,923,14,99.0,2024-11-06T02:22:45.270000+0000
2024,Oklahoma,Kiowa County,40075,2565,78,658,20,99.0,2024-11-06T02:26:51.067000+0000
2024,Oklahoma,Latimer County,40077,3356,82,681,17,99.0,2024-11-06T02:12:55.470000+0000
2024,Oklahoma,Le Flore County,40079,15316,82,3180,17,99.0,2024-11-06T02:39:00.313000+0000
2024,Oklahoma,Lincoln County,40081,12485,81,2708,18,99.0,2024-11-06T02:36:40.177000+0000
2024,Oklahoma,Logan County,40083,17733,74,5897,24,99.0,2024-11-06T03:52:40.137000+0000
2024,Oklahoma,Love County,40085,3510,82,689,16,99.0,2024-11-06T02:10:55.250000+0000
2024,Oklahoma,McClain County,40087,16980,80,4021,19,99.0,2024-11-06T02:54:45.327000+0000
2024,Oklahoma,McCurtain County,40089,9471,84,1694,15,99.0,2024-11-06T02:57:40.203000+0000
2024,Oklahoma,McIntosh County,40091,6380,76,1936,23,99.0,2024-11-06T02:24:40.927000+0000
2024,Oklahoma,Major County,40093,3082,89,327,9,99.0,2024-11-06T02:14:51.103000+0000
2024,Oklahoma,Marshall County,40095,5348,81,1169,18,99.0,2024-11-06T02:12:56.470000+0000
2024,Oklahoma,Mayes County,40097,13511,78,3529,20,99.0,2024-11-06T02:28:55.503000+0000
2024,Oklahoma,Murray County,40099,4686,80,1078,18,99.0,2024-11-06T02:02:45.970000+0000
2024,Oklahoma,Muskogee County,40101,16529,68,7395,30,99.0,2024-11-06T03:19:10.280000+0000
2024,Oklahoma,Noble County,40103,3852,78,1008,20,99.0,2024-11-06T02:33:00.583000+0000
2024,Oklahoma,Nowata County,40105,3774,83,720,16,99.0,2024-11-06T02:02:46.713000+0000
2024,Oklahoma,Okfuskee County,40107,3069,77,850,21,99.0,2024-11-06T02:46:50.227000+0000
